case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_44568,44568,40,2641,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,40,2641,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,40,2641,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,40,2641,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,41,2671,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,41,2671,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,41,2671,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,41,2671,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,42,2700,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,42,2700,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,42,2700,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,42,2700,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,43,2729,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,43,2729,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,43,2729,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,43,2729,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,44,2755,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,44,2755,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,44,2755,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,44,2755,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,44,2755,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,45,2778,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,45,2778,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,45,2778,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,45,2778,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,45,2778,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,46,2813,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,46,2813,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,46,2813,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,46,2813,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,46,2813,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,47,2839,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,47,2839,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,47,2839,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,47,2839,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,47,2839,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,48,2859,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,48,2859,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,48,2859,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,48,2859,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,48,2859,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,49,2885,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,49,2885,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,49,2885,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,49,2885,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,49,2885,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,50,2911,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,50,2911,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,50,2911,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,50,2911,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,50,2911,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,51,2937,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,51,2937,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,51,2937,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,51,2937,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,51,2937,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,52,2967,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,52,2967,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,52,2967,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,52,2967,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,52,2967,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,53,2993,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,53,2993,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,53,2993,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,53,2993,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,53,2993,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,54,3010,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,54,3010,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,54,3010,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,54,3010,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,54,3010,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,55,3026,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,55,3026,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,55,3026,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,55,3026,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,55,3026,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,56,3048,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,56,3048,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,56,3048,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,56,3048,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,56,3048,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,57,3064,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,57,3064,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,57,3064,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,57,3064,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,57,3064,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,58,3082,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,58,3082,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,58,3082,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,58,3082,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,58,3082,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,59,3098,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,59,3098,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,59,3098,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,59,3098,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,59,3098,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,60,3119,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,60,3119,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,60,3119,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,60,3119,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,60,3119,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,61,3133,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,61,3133,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,61,3133,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,61,3133,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,61,3133,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,62,3153,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,62,3153,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,62,3153,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,62,3153,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,62,3153,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,63,3171,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,63,3171,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,63,3171,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,63,3171,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,63,3171,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,64,3185,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,64,3185,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,64,3185,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_44568,44568,64,3185,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_44568,44568,64,3185,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_44568,44568,65,3203,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_44568,44568,65,3203,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_44568,44568,65,3203,"7,10,14,28,32",138.26747691143908,3.0120445489687495
