case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_32346,32346,87,28.342914400011068,9,3231,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,88,28.4689381000062,10,3241,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,89,28.56441300001461,6,3247,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,90,28.68395400000736,9,3256,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,91,28.791496999998344,7,3263,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,92,28.91546109999763,10,3273,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,93,29.027709400019376,8,3281,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,94,29.101516900002025,3,3284,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,95,29.206604000006337,7,3291,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,96,29.36192250001477,14,3305,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,97,29.472972400020808,8,3313,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,98,29.569650999997975,6,3319,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,99,29.683143900008872,8,3327,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,100,29.780194799997844,6,3333,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
