case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_77891,77891,13,1214,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,13,1214,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,13,1214,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,14,1283,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,14,1283,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,14,1283,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,14,1283,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,15,1354,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,15,1354,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,15,1354,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,15,1354,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,16,1423,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,16,1423,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,16,1423,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,16,1423,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,17,1482,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,17,1482,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,17,1482,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,17,1482,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,18,1549,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,18,1549,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,18,1549,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,18,1549,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,19,1610,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,19,1610,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,19,1610,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,19,1610,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,19,1610,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,20,1676,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,20,1676,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,20,1676,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,20,1676,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,20,1676,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,21,1728,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,21,1728,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,21,1728,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_77891,77891,21,1728,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,21,1728,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,22,1786,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,22,1786,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,22,1786,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,22,1786,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,22,1786,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,23,1841,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,23,1841,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,23,1841,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,23,1841,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,23,1841,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,24,1897,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,24,1897,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,24,1897,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,24,1897,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,24,1897,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,25,1951,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,25,1951,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,25,1951,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,25,1951,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,25,1951,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,26,1999,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,26,1999,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,26,1999,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,26,1999,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,26,1999,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,27,2054,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,27,2054,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,27,2054,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,27,2054,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,27,2054,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,28,2103,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,28,2103,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,28,2103,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,28,2103,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,28,2103,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,29,2142,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,29,2142,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,29,2142,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,29,2142,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,29,2142,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,30,2171,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,30,2171,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,30,2171,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,30,2171,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,30,2171,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,31,2208,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,31,2208,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,31,2208,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,31,2208,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,31,2208,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,32,2241,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,32,2241,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,32,2241,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,32,2241,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,32,2241,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,33,2279,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,33,2279,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,33,2279,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,33,2279,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,33,2279,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,34,2314,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,34,2314,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,34,2314,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,34,2314,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,34,2314,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,35,2352,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,35,2352,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,35,2352,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,35,2352,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,35,2352,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,36,2385,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,36,2385,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,36,2385,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,36,2385,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,36,2385,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,37,2418,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,37,2418,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,37,2418,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,37,2418,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,37,2418,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,38,2450,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,38,2450,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,38,2450,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,38,2450,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,38,2450,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,39,2475,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,39,2475,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,39,2475,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,39,2475,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,39,2475,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,40,2504,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,40,2504,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,40,2504,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,40,2504,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,40,2504,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,41,2532,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,41,2532,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,41,2532,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,41,2532,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,41,2532,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,42,2556,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,42,2556,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,42,2556,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,42,2556,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,42,2556,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,43,2587,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,43,2587,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,43,2587,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,43,2587,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,43,2587,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,44,2612,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,44,2612,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,44,2612,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,44,2612,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,44,2612,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,45,2636,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,45,2636,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,45,2636,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,45,2636,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,45,2636,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,46,2654,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,46,2654,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,46,2654,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,46,2654,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,46,2654,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,47,2678,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,47,2678,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,47,2678,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,47,2678,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,47,2678,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,48,2698,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,48,2698,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,48,2698,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,48,2698,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,48,2698,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,49,2715,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,49,2715,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,49,2715,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,49,2715,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,49,2715,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,50,2739,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,50,2739,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,50,2739,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,50,2739,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,50,2739,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,51,2760,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,51,2760,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,51,2760,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,51,2760,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,51,2760,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,52,2772,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,52,2772,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,52,2772,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,52,2772,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,52,2772,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,53,2788,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,53,2788,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,53,2788,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,53,2788,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,53,2788,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,54,2809,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,54,2809,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,54,2809,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,54,2809,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,54,2809,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,55,2820,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,55,2820,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,55,2820,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,55,2820,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,55,2820,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,56,2832,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,56,2832,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,56,2832,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,56,2832,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,56,2832,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,57,2847,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,57,2847,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,57,2847,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,57,2847,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,57,2847,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,58,2861,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,58,2861,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,58,2861,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,58,2861,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,58,2861,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,59,2875,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,59,2875,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,59,2875,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,59,2875,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,59,2875,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,60,2891,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,60,2891,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,60,2891,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,60,2891,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,60,2891,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,61,2901,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_77891,77891,61,2901,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_77891,77891,61,2901,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_77891,77891,61,2901,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_77891,77891,61,2901,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_77891,77891,62,2912,"7,10,14,28,36",139.15707296498272,3.0055372461562495
